Activity_ID,SMILES,target_id,pchembl_value_Mean
XNSZWIKNBVYPCN_on_P14416_WT,O=c1n(CCCCCCN2CCN(c3cccc4ccccc34)CC2)nc2ccccn12,P14416_WT,7.5
XNTIHSLDWFOSCV_on_P14416_WT,COc1cccc(OC)c1C(=O)NN1c2ccccc2N=C(N2CCN(C)CC2)c2cc(Cl)ccc21,P14416_WT,6.71
XNXKEYCDXWQUQU_on_P14416_WT,CCCCCCN(CCc1ccccc1)CCc1cccc(O)c1,P14416_WT,6.08
XNXQFTTXHFQTRX_on_P14416_WT,c1ccc(C2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,P14416_WT,6.96
XNXXPSMSYLDFBF_on_P14416_WT,O=C1CCc2ccccc2N1CCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1,P14416_WT,6.02
XOBVCWPXOBDWGK_on_P14416_WT,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cccc(F)c1,P14416_WT,5.46
XODYFOOKKAGIOI_on_P14416_WT,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cc(F)c(F)c(F)c3F)c3ccc(Cl)cc32)CC1,P14416_WT,6.57
XOGVSNDTSKOGBY_on_P14416_WT,COc1ccccc1C(c1ccccc1OC)N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,P14416_WT,6.21
XOGYORIOPYTSDW_on_P14416_WT,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCCC5)cc4)CC3)noc2c1,P14416_WT,7.91
XOLGUSIUXDCCCM_on_P14416_WT,CC(C)N(C(=O)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)C(C)C,P14416_WT,9.14
XOOONTVCSUXSOA_on_P14416_WT,CC(C)(O)CC(=O)NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1,P14416_WT,6.76
XOPDSATVNGEEAY_on_P14416_WT,O=C(NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1)C1CCOCC1,P14416_WT,6.14
XOPMGCDIMXYMGV_on_P14416_WT,O=C(Cc1noc2ccccc12)NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1,P14416_WT,6.61
XOPUTZJGNOKLDY_on_P14416_WT,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C(C)C)n2C)CC3)no1,P14416_WT,6.2
XOSFZMMMGNXEFV_on_P14416_WT,CC(C)(C)OC(=O)NC1CCC(CCN2CCc3ccc([N+](=O)[O-])cc3C2)CC1,P14416_WT,6.42
XOZBPBSXMJMBOL_on_P14416_WT,CC(C)Oc1ccccc1N1CCN(C2CCC(NS(=O)(=O)c3cccnc3)CC2)CC1,P14416_WT,7.54
XOZFOKIHXFIGLO_on_P14416_WT,COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc(F)cc2)CC1,P14416_WT,7.029999999999999
XPILIRKQJUBSIN_on_P14416_WT,O=C(NCC1CC1CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,P14416_WT,8.07
XPJNHBUTMFYRJT_on_P14416_WT,COc1ccc(N2CCN(CCCCCCN3C(=O)c4cccc5cccc3c45)CC2)cc1,P14416_WT,6.75
XPKWZBRQMHEAAX_on_P14416_WT,O=C(CC1CC1)NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1,P14416_WT,6.23
XPLJHFADXYVMHJ_on_P14416_WT,O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCC(c2noc3cc(F)ccc23)CC1,P14416_WT,10.0
XPLYYMRQGCFSNB_on_P14416_WT,COc1ccccc1OCCNCC1OCCOC1(c1ccccc1)c1ccccc1,P14416_WT,6.49
XPRRZXPFKHAHFH_on_P14416_WT,COCCC(=O)NC1CCC(CCN2CCN(c3ncc(C)c4occc34)CC2)CC1,P14416_WT,5.61
XPRWZTNAGMLCGT_on_P14416_WT,Cc1oc(-c2ccco2)nc1CN1CCN(C2CCc3ccccc3C2)CC1,P14416_WT,5.91
XPUQEVDLHMPVLH_on_P14416_WT,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(C#N)cc3)c3ccc(Cl)cc32)CC1,P14416_WT,6.71
XPWBSOPMONLBNW_on_P14416_WT,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCO5)CC3)cc21,P14416_WT,8.68
XQDRWCFJBHLWPR_on_P14416_WT,Cc1ccc2c(c1)c1c(n2C=Cc2ccccc2)CCN(C)C1,P14416_WT,7.46
XQESGARESDXCGW_on_P14416_WT,COc1ccccc1N1CCN(CCCc2cn(-c3ccccc3)nn2)CC1,P14416_WT,7.19
XQIDBAGSIAXQHD_on_P14416_WT,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(F)c1,P14416_WT,6.19
XQSQCPKTXXORGA_on_P14416_WT,O=S(=O)(c1cccc2ncccc12)N1CCC1CCN1CCN(c2cccc3sccc23)CC1,P14416_WT,7.62
XQVMSBNONFRXFN_on_P14416_WT,CN1CCCCC1CN1CCN(c2cccc(Cl)c2)C1=O,P14416_WT,7.8
XQWCSGWUJUEAQM_on_P14416_WT,c1ccc(CNCCOc2cccc3[nH]cnc23)cc1,P14416_WT,7.07
XRCDIXVHGJBKLI_on_P14416_WT,CN(C)c1ccc(C(=O)NCC=CCN2CCN(c3ccccc3OCCF)CC2)cc1,P14416_WT,7.45
XRCOCSDAHSAQTP_on_P14416_WT,O=C1N(CCN2CCCCCC2)CCN1c1cccc(Cl)c1,P14416_WT,8.0
XRCQNHQVZIQOBE_on_P14416_WT,COc1ccc(Cl)cc1S(=O)(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,P14416_WT,6.9
XRDPJIJIWYVCKW_on_P14416_WT,Cc1ncoc1-c1nnc(SCCCN2CCC3(CC3c3ccc(F)cc3)C2)n1C,P14416_WT,6.198571428571428
XRDZUZLOELIAOU_on_P14416_WT,Cc1ccccc1N1CCN(CCCCNc2ccccn2)CC1,P14416_WT,7.5
XRHMVCVKZQLVNP_on_P14416_WT,O=c1[nH]c2[nH]c(-c3ccc(Cl)cc3)cc2c(=O)n1CCN1CCN(c2ccccc2Cl)CC1,P14416_WT,5.62
XRJAGLUSGLFLQK_on_P14416_WT,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1ccn(C)c(=O)c1,P14416_WT,6.4
XRJGWSMTLAFHBN_on_P14416_WT,C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,P14416_WT,5.73
XRUQWQMSCMPGRN_on_P14416_WT,O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(OC(F)(F)F)cc1,P14416_WT,7.48
XRXBZJLXUCSIKS_on_P14416_WT,COc1ccccc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,P14416_WT,8.32
XRXVZFVFIDKFOR_on_P14416_WT,O=c1c2ccccc2ncn1CCCCN1CCN(c2ccccc2)CC1,P14416_WT,7.34
XRYLGRGAWQSVQW_on_P14416_WT,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,P14416_WT,8.756666666666668
XRZGFBAAWMVHMU_on_P14416_WT,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3nonc3c2)CC1,P14416_WT,7.51
XSBNGDJHMKLOOQ_on_P14416_WT,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccc(F)c4)n2C)CC3)no1,P14416_WT,5.9
XSMJOXYQXGOXQV_on_P14416_WT,CON=C(CCN1CCN(c2ccccn2)CC1)c1cccnc1,P14416_WT,5.74
XSNMDMSHDAOPPM_on_P14416_WT,Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3cccc(C(F)(F)F)c3)C2)n1C,P14416_WT,6.5
XSWNCWHBCPRVSC_on_P14416_WT,CCCN1CCN(c2cccc(OC)c2)CC1,P14416_WT,6.51
XTENPQMXIHRLGV_on_P14416_WT,O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccc(Cl)cc2s1,P14416_WT,7.57
XTFNKHQCBITNPG_on_P14416_WT,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)cc(C(F)(F)F)n1,P14416_WT,5.485
XTFRBHHJAHSVNA_on_P14416_WT,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1,P14416_WT,8.274999999999999
XTHNKXHWYMMNTD_on_P14416_WT,O=S(=O)(c1cccc2ncccc12)N1CCCC1CCN1CCN(c2cccc3[nH]ccc23)CC1,P14416_WT,7.74
XTHUIXNTYMTWQC_on_P14416_WT,COc1ccccc1N1CCN(CCOc2ccc3[nH]c(=O)[nH]c3c2)CC1,P14416_WT,8.89
XTIPDLJJVIOGHI_on_P14416_WT,O=C1CCc2ccc(OCCCCN3CCN(c4c(F)ccc5ccccc45)CC3)nc2N1,P14416_WT,8.8
XTKDAFGWCDAMPY_on_P14416_WT,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,P14416_WT,6.853333333333333
XTRDYFXHAKBBSQ_on_P14416_WT,O=C1CCc2ccccc2N1CCCN1CCN(c2ccccc2Cl)CC1,P14416_WT,6.86
XTUBFYJCRZIUBT_on_P14416_WT,COCCC(=O)NC1CCC(CCN2CCC(c3ccc(F)c4occc34)CC2)CC1,P14416_WT,6.21
XUAGVHSWKPRGFP_on_P14416_WT,O=C(NCCCCN1CCOC2c3cc(O)ccc3OCC21)c1cc2ccccc2[nH]1,P14416_WT,5.130000000000001
XUBBXZOTHIPKRG_on_P14416_WT,CN(C)C(=O)C(CCNCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1,P14416_WT,6.470000000000001
XUBVWPDKERMCAP_on_P14416_WT,COc1ccc2[nH]c(C(=O)NCCC(F)CN3CCN(c4ccccc4OC)CC3)cc2c1,P14416_WT,6.52
XUFTYSRSOYBNFE_on_P14416_WT,Oc1cc(-c2c[nH]c3ccccc23)c(O)n1CCCCN1CCC(c2c[nH]c3ccc(F)cc23)CC1,P14416_WT,7.85
XUIZPQCWJRMJBY_on_P14416_WT,COc1ccccc1N1CCN(CCCc2cn(-c3ccc(N(C)C)cc3)nn2)CC1,P14416_WT,6.79
XUKSGYGUDPUQCB_on_P14416_WT,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1C1CCCCC1,P14416_WT,6.633333333333333
XUOARYPFOGJNNV_on_P14416_WT,COc1ccccc1N1CCN(Cc2cn(-c3ccc(OCCCF)cc3)nn2)CC1,P14416_WT,6.375
XUTJSHVGYIHURB_on_P14416_WT,Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(C(N)=O)c1,P14416_WT,6.335
XUTRVIHVFHKDOS_on_P14416_WT,CCOc1c(C(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)sc2ccccc12,P14416_WT,6.71
XVBMPLSZRRHPOJ_on_P14416_WT,O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccncc1,P14416_WT,5.64
XVDINFILZLZVNV_on_P14416_WT,CN1CCOc2cc(O)ccc2Cc2ccccc2CC1,P14416_WT,6.56
XVGOZDAJGBALKS_on_P14416_WT,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,P14416_WT,9.85
XVHMGSVEPAPMBT_on_P14416_WT,CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)Nc3cc(Cl)cc(Cl)c3)c3ccccc32)CC1,P14416_WT,5.41
XVKBKIBQGMWRDG_on_P14416_WT,COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1,P14416_WT,7.145
XVPRVMIFXXOEFR_on_P14416_WT,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,P14416_WT,5.605
XVQTWFFAIBVICX_on_P14416_WT,c1ccc(CCc2ccccc2OCc2ccccn2)cc1,P14416_WT,5.3
XVRLZUUEOHNLID_on_P14416_WT,CCCNC1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,P14416_WT,6.07
XVSVZEAYULOQSI_on_P14416_WT,Cc1ccc(Oc2cccc(CN3CCC(c4cccc(NC(=O)C(C)C)c4)CC3)c2)cc1,P14416_WT,5.89
XVXBOIQGBDSZFQ_on_P14416_WT,COc1ccccc1N1CCN(CCCCn2cc(-c3ccc(N)cc3)nn2)CC1,P14416_WT,6.7
XVXFSBQMSJKQKG_on_P14416_WT,O=c1n(CCCCCCN2CCN(c3nsc4ccccc34)CC2)nc2ccccn12,P14416_WT,8.05
XVYIADYYFNGCJZ_on_P14416_WT,C(=Cc1ccccc1)C1=CCN(CCc2c[nH]c3ncccc23)CC1,P14416_WT,6.55
XWOWUPZMWGTZIJ_on_P14416_WT,c1nc2c(s1)CCN(CCCCN1CCc3ncsc3CC1)CC2,P14416_WT,5.2
XWQQVXPJZWZEFN_on_P14416_WT,N#CC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,P14416_WT,6.7
XWRCSVSWZWMHPY_on_P14416_WT,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(F)nc3)cc2)CC1,P14416_WT,7.87
XWSLVHMENQYJFV_on_P14416_WT,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccon3)c3ccccc32)CC1,P14416_WT,6.34
XWSSRMXCAFXSRM_on_P14416_WT,CC1CN(CCC2CCC(NC(=O)C3CCCN3)CC2)CCc2ccc(Cl)cc21,P14416_WT,7.6
XWSSWUGRNPRNER_on_P14416_WT,O=S(=O)(c1ccccc1)N(CCCCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc(C(F)(F)F)c1,P14416_WT,6.79
XWXGIXOQLMBDID_on_P14416_WT,Cc1ncoc1-c1nnc(SCCCNC2CC3CC3(c3ccccc3)C2)n1C,P14416_WT,6.6
XXFDUBQKUBCCOE_on_P14416_WT,CCCN(CCC1(O)CC(NC(=O)c2ccc3ccccc3c2)C1)C1CC1c1cccc(Cl)c1,P14416_WT,5.91
XXKGCSWBGJTTJM_on_P14416_WT,Cc1cc(C(F)(F)F)nc(Nc2ccccc2-c2nn[nH]n2)n1,P14416_WT,4.97
XXUXRIDSKSDOGY_on_P14416_WT,O=C(NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1)C1CCC1,P14416_WT,7.42
XYLLCILLEMTVLF_on_P14416_WT,COc1ccc(F)cc1C1CC1CN(CCCSc1nnc(-c2ccccc2)n1C)C(C)C,P14416_WT,6.29
XYOCQKZCBWVHNF_on_P14416_WT,O=C(CC1CCOCC1)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1,P14416_WT,6.86
XYOSGJOTBXWFCN_on_P14416_WT,O=C1CCc2cccc(F)c2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,P14416_WT,7.02
XYRLMCYNIVWAAM_on_P14416_WT,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CNC3)cc1,P14416_WT,6.1
XZFPTXVCUYVBAT_on_P14416_WT,O=S(=O)(NC1CCN(CCCc2noc3ccccc23)C1)c1cc2ccc(F)cc2s1,P14416_WT,8.3
XZHJITMMAUAOIV_on_P14416_WT,CC(C)C(=O)Nc1cccc(C2CCN(CCCC(=O)c3ccc(Cl)cc3)CC2)c1,P14416_WT,6.21
XZKJWFNUAUOHAC_on_P14416_WT,Cc1cnc(N2CCN(CCC3CCC(NC(=O)C4CCOCC4)CC3)CC2)c2ccoc12,P14416_WT,5.95
XZONNCQQDNOYMJ_on_P14416_WT,COc1ccccc1N1CCN(CCCCc2cn(-c3ccc(SC)cc3)nn2)CC1,P14416_WT,7.42
XZUUIMQQOCYISH_on_P14416_WT,CCCN(CCN1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccc(Br)cc1,P14416_WT,7.265000000000001
XZXRXUCWJOQZBL_on_P14416_WT,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(I)c1,P14416_WT,7.9
YALDYYSVNQBATO_on_P14416_WT,COc1cccc(CCc2ccccc2OCCCN2CCN(c3ccccc3OC)CC2)c1,P14416_WT,5.2
YANOQHGMWHDKKI_on_P14416_WT,Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5cc(Cl)ccc54)C3)n2C)s1,P14416_WT,6.4
YAOWMUKUYWGVDH_on_P14416_WT,CN1CCc2ccccc2Cc2c(O)cccc2CC1,P14416_WT,7.59
YASIAEWQHNEVDZ_on_P14416_WT,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1,P14416_WT,7.31
YATPAHDOUJPRNV_on_P14416_WT,Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)[nH]n3)CC2)cc1,P14416_WT,6.62
YAYWMEPAZGIOAH_on_P14416_WT,CC(C)(C)c1nc(N2CCN(CCCCn3ccc(C4CC4)nc3=O)CC2)cc(C(F)(F)F)n1,P14416_WT,6.81
YBAWYTYNMZWMMJ_on_P14416_WT,Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1,P14416_WT,5.92
YBCFDDCJLZVHPZ_on_P14416_WT,CC(=O)NCc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,P14416_WT,8.066666666666668
YBEFJOYLICFFIN_on_P14416_WT,COc1cc(CCN(C)C)c2c(c1OC)-c1ccccc1CC2,P14416_WT,6.5
YBIAFKASHSKZAI_on_P14416_WT,O=C(CC(F)(F)F)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,P14416_WT,7.37
YBUAHTMMKRAXBO_on_P14416_WT,O=C(CC1CCC1)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,P14416_WT,7.24
YBUOJMCAVXYQBO_on_P14416_WT,COc1ccccc1N1CCN(CNC(=O)c2ccc(C)cc2)CC1,P14416_WT,6.76
YCAAJJCVIFKZBL_on_P14416_WT,COc1cccc2[nH]cc(CN3CCC(O)(c4ccc(Br)cc4)CC3)c12,P14416_WT,8.64
YCDXELFFFUYKMO_on_P14416_WT,Clc1ccc(-c2cc(C3CCN(CCc4ccccc4)CC3)[nH]n2)cc1,P14416_WT,6.28
YCFPUDBYSCLGNZ_on_P14416_WT,CC#CC(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,P14416_WT,7.59
YCFSCWCCZHATDT_on_P14416_WT,CSc1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(F)cc2)C1,P14416_WT,7.39
YCGXHEJETHPGPD_on_P14416_WT,O=C1CCc2ccccc2N1CCCN1CCC(Cc2ccccc2)CC1,P14416_WT,6.04
YCQKBDMLGQENAQ_on_P14416_WT,Cn1c(SCCCN2CCC3(CC2)CCN(c2cccc(Cl)c2Cl)CC3)nnc1-c1ccccc1,P14416_WT,5.12
YCVCSJNOURLGPF_on_P14416_WT,CC(C)C(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,P14416_WT,7.4
YCWWVMILONBSIH_on_P14416_WT,CCCN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc32)CC1,P14416_WT,6.39
YDCWHOYYMICCQD_on_P14416_WT,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CC=C(C#Cc2ccccc2)CC1,P14416_WT,5.295
YDESBRPNQFQEGA_on_P14416_WT,CCCNC1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,P14416_WT,7.73
YDQYJYPAQZRPCT_on_P14416_WT,Fc1ccccc1N1CCN(CCCCNc2cc(-c3ccccc3)ccn2)CC1,P14416_WT,8.82
YDSLGYGXMJYMOS_on_P14416_WT,CCOCCC(=O)NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1,P14416_WT,6.41
YEBWFZBYQOGEEH_on_P14416_WT,CCCSc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,P14416_WT,8.1
YEDOJNFKHXVFHD_on_P14416_WT,Cc1cc(C)c2c(N)c(C(=O)NCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)sc2n1,P14416_WT,7.95
YEOWMZRSKXXMFL_on_P14416_WT,CC1Oc2c(N3CCN(CCCc4c[nH]c5ccccc45)CC3)cccc2N(C)C1=O,P14416_WT,7.45
YEPKUBSVJPPSQU_on_P14416_WT,Clc1cccc(N2CCN(CCCCn3cc(-c4ccc5ccccc5c4)nn3)CC2)c1Cl,P14416_WT,6.99
YEQXLZYCVNXKRF_on_P14416_WT,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Br)nc2)CC1,P14416_WT,6.84
YEUKYYRBGVTVHI_on_P14416_WT,Cc1ccc(OCCCNCCOc2ccccc2)cc1,P14416_WT,7.19
YEWGIGCYIAMFMA_on_P14416_WT,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,P14416_WT,7.483333333333333
YFHWGBZGWDWNRV_on_P14416_WT,O=C(NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1CC1(F)F,P14416_WT,6.36
YFIBOKLKHXZNEU_on_P14416_WT,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4C(F)(F)F)CC3)nc2N1,P14416_WT,8.52
YFINOLWYBYMFPQ_on_P14416_WT,CN(C)CCN1C(=O)c2ccccc2C=Cc2ccccc21,P14416_WT,4.94
YFIRTELZAMWIHL_on_P14416_WT,O=C(NCCCN1CCN(c2ncccn2)CC1)NN(Cc1ccc(F)cc1)c1ccccc1,P14416_WT,6.44
YFJPHIULVVJFIS_on_P14416_WT,O=C(CCO)NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1,P14416_WT,6.46
YFKQSGLMKFTUJN_on_P14416_WT,Cc1cccc(S(=O)(=O)NCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,P14416_WT,7.8
YFKULYYWSYOHDZ_on_P14416_WT,O=C1CCc2ccccc2N1CCCN1CCN(CCc2ccccc2)CC1,P14416_WT,5.24
YFQOPLHEALSEEL_on_P14416_WT,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)C3CCN(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,P14416_WT,6.09
YFSPFZNLWSGJJK_on_P14416_WT,O=C1c2ccccc2CC1CCN1CCc2ccccc2C1,P14416_WT,5.59
YFSQZKVPESKTJY_on_P14416_WT,COc1ccccc1N1CCN(CCCCNC(=O)c2nnn(Cc3ccccc3Br)c2C)CC1,P14416_WT,7.49
YFWICZORWGKFIF_on_P14416_WT,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C(C)(C)C)n2C)CC3)no1,P14416_WT,6.8
YFWYOPIREDLCQN_on_P14416_WT,COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccc(OCCCN4CCOCC4)cc3)CC2)cc1,P14416_WT,6.58
YGBMXSHDMFFOBA_on_P14416_WT,Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCCN1CCN(c2ccccc2O)CC1,P14416_WT,6.33
YGCYKAKZEZYUMC_on_P14416_WT,O=C(CC1COCCO1)NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1,P14416_WT,5.87
YGDMWGYWZVBWDP_on_P14416_WT,Cc1ccc(-c2nnc(SCCCN3CCc4ccc(-c5cc(C)on5)cc4CC3)n2C)cc1,P14416_WT,6.4
YGKUEOZJFIXDGI_on_P14416_WT,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,P14416_WT,4.952
YGNIYGXERUDUPC_on_P14416_WT,O=C(NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1COc2ccccc2C1,P14416_WT,5.98
YGTOBHZRTULFTF_on_P14416_WT,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1CO,P14416_WT,6.050000000000001
YHDIGUOZOYURJA_on_P14416_WT,Oc1cc(-c2c[nH]c3ccc(F)cc23)c(O)n1CCCCN1CCC(c2c[nH]c3ccccc23)CC1,P14416_WT,6.72
YHMDCFXONGIJED_on_P14416_WT,OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2Cc1coc2ccc(F)cc12,P14416_WT,8.92
YHNXVNWEANWEHW_on_P14416_WT,Cc1ccc(C)c(C(=O)CCCN2CCC(O)(c3cc(C)ccc3C)CC2)c1,P14416_WT,7.3
YICMRDZOCUCKAX_on_P14416_WT,CCCN1CCC(c2cccc(S(=O)(=O)C3CCCC3)c2)CC1,P14416_WT,5.41
YIECWSJRMPAWGX_on_P14416_WT,CCCN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(F)ccc1OC,P14416_WT,5.93
YIIGKFOFBJECPD_on_P14416_WT,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCOC5)CC3)cc21,P14416_WT,7.94
YILNPRPYCRADTF_on_P14416_WT,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)nc1,P14416_WT,7.609999999999999
YIQRLQSFKQBQNL_on_P14416_WT,CCCc1nc(CN2CCC(c3ccccc3)C2)cs1,P14416_WT,5.3
YISHJHUTBSLTCO_on_P14416_WT,COc1ccc2[nH]cc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)c2c1,P14416_WT,7.9
YIUMSISCOUIOHZ_on_P14416_WT,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3s2)CC1,P14416_WT,8.16
YIYVRBYUJQVAJR_on_P14416_WT,COc1ccccc1N1CCN(CCCCn2cc(-c3ccccc3)nn2)CC1,P14416_WT,6.75
YJBGSZUYOGPUMC_on_P14416_WT,Clc1ccc2nc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)cn2n1,P14416_WT,6.065
YJHBORBWSSPLGN_on_P14416_WT,Cc1ccc(C)c(N2CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,P14416_WT,7.845
YJJVJEUUTBGCGP_on_P14416_WT,O=C(NC1CCN(Cc2ccccc2F)C1)c1ccc(-c2cccs2)cc1,P14416_WT,4.42
YJKBKDOYRHHENB_on_P14416_WT,OC1(c2ccc3ccccc3c2)CC2CCC(C1)N2Cc1c[nH]c2ccccc12,P14416_WT,6.71
YJRKUTHRZOUCHT_on_P14416_WT,COc1ccccc1N(C(=O)c1ccccc1)C1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,P14416_WT,5.33
YJXDJZLDWYWBPH_on_P14416_WT,Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCN1CCN(c2ccccc2O)CC1,P14416_WT,6.37
YJXYZPLPRPNAPZ_on_P14416_WT,COc1ccc(S(=O)(=O)NC2CCC(N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1OC,P14416_WT,6.8
YKCXNSAIVWHWKR_on_P14416_WT,CC1C2C(CN1Cc1ccccc1)C(CO)C2N1CCCC1,P14416_WT,4.49
YKEFFXDXDCCGLC_on_P14416_WT,CC(C)n1nc(S(=O)(=O)c2cccc3ccccc23)c2cc(N3CCNCC3)ccc21,P14416_WT,5.69
YKMMIZDDGKTHST_on_P14416_WT,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cc(F)ccc32)CC1,P14416_WT,8.6
YKNNRQLCQGQFRB_on_P14416_WT,O=c1[nH]c2cc(Cl)cc(OCCNCc3ccccc3)c2[nH]1,P14416_WT,8.59
